date,real,pred
2024-08-07,2390.5,2335.0935720177586
2024-08-08,2422.1999511719,2328.7865682634297
2024-08-09,2432.1000976562,2342.102651420665
2024-08-12,2462.3999023438,2349.4940238987083
2024-08-13,2466.6999511719,2354.486582743863
2024-08-14,2439.3999023438,2359.9847884933424
2024-08-15,2453.1000976562,2352.002675631181
2024-08-16,2498.6000976562,2373.240732265842
2024-08-19,2501.8000488281,2375.074206596913
2024-08-20,2511.3000488281,2386.0497335738905
2024-08-21,2508.3999023438005,2382.1746283900497
2024-08-22,2478.8999023438,2384.71529708929
2024-08-23,2508.3999023438005,2382.6105816913114
2024-08-26,2517.6999511719,2387.1486146685224
2024-08-27,2516.0,2386.2035379977146
2024-08-28,2501.0,2400.320583440117
2024-08-29,2525.6999511719,2399.1728352444197
2024-08-30,2493.8000488281,2397.2591879723004
2024-09-03,2489.8999023438,2394.9663398337
2024-09-04,2493.3999023438,2399.152565366708
2024-09-05,2511.3999023438,2412.2557371886196
2024-09-06,2493.5,2417.319477184191
2024-09-09,2501.8000488281,2421.0571448967503
2024-09-10,2512.3000488281,2417.633332550575
2024-09-11,2512.1000976562,2419.737656604104
2024-09-12,2551.1999511719,2414.4857214456147
2024-09-13,2581.3000488281,2423.495115034745
2024-09-16,2580.3999023438,2441.217731636131
2024-09-17,2564.3000488281,2446.2154430996925
2024-09-18,2570.6999511719,2447.9520804676854
2024-09-19,2588.0,2442.8770238811057
2024-09-20,2619.8999023438005,2444.643058685786
2024-09-23,2626.5,2449.986406357991
2024-09-24,2651.1999511719,2466.4192949603985
2024-09-25,2659.1999511719,2474.2293041013913
2024-09-26,2669.8999023438,2488.421408530894
2024-09-27,2644.3000488281,2494.4951513198735
2024-09-30,2636.1000976562,2489.728878058933
2024-10-01,2667.3000488281,2484.5057243767733
2024-10-02,2647.1000976562,2502.0167722344413
2024-10-03,2657.1000976562,2501.636710091896
2024-10-04,2645.8000488281,2504.947527174171
2024-10-07,2644.8000488281,2506.5956718581538
2024-10-08,2615.0,2516.213469755685
2024-10-09,2606.0,2507.6923864321757
2024-10-10,2620.6000976562,2502.280791681384
2024-10-11,2657.6000976562,2521.309639961065
2024-10-14,2647.8000488281,2526.1450013459353
2024-10-15,2661.3999023438,2526.5434831426855
2024-10-16,2674.0,2522.149294172658
2024-10-17,2691.0,2531.1060039743497
2024-10-18,2713.6999511719,2546.868068537952
2024-10-21,2723.1000976562,2559.266473256298
2024-10-22,2744.1999511719,2560.528925965045
2024-10-23,2714.3999023438,2553.75469869412
2024-10-24,2734.8999023438,2537.8588015674595
2024-10-25,2740.8999023438,2545.7178294267032
2024-10-28,2742.8999023438,2560.0259953735977
2024-10-29,2768.3999023438,2572.0626465144696
2024-10-30,2788.5,2582.495250997902
2024-10-31,2738.3000488281,2584.902883480322
2024-11-01,2738.6000976562,2591.3264781496773
2024-11-04,2736.1000976562,2579.4661907617797
2024-11-05,2740.3000488281,2581.8225465963205
2024-11-06,2667.6000976562,2589.8732781930994
2024-11-07,2698.3999023438,2572.9104055506814
2024-11-08,2687.5,2577.623883824069
2024-11-11,2611.1999511719,2572.7747881712908
2024-11-12,2600.0,2566.5198657685355
2024-11-13,2580.8000488281,2550.258686535502
2024-11-14,2568.1999511719,2533.1826591851336
2024-11-15,2565.6999511719,2539.1773944906454
2024-11-18,2610.6000976562,2540.07979752153
2024-11-19,2627.1000976562,2546.347077218716
2024-11-20,2648.1999511719,2554.149325388184
2024-11-21,2672.1000976562,2547.8292055173038
2024-11-22,2709.8999023438,2560.441991802749
2024-11-25,2616.8000488281,2556.919003849516
2024-11-26,2620.3000488281,2539.9639173811365
2024-11-27,2639.8999023438,2518.7792855069188
2024-11-29,2657.0,2502.4496518918518
2024-12-02,2634.8999023438,2513.1308962135063
2024-12-03,2644.6999511719,2510.5682056972996
2024-12-04,2653.8000488281,2508.2630607309134
2024-12-05,2626.6000976562,2523.6461828199654
2024-12-06,2638.6000976562,2535.5783164391373
2024-12-09,2664.8999023438,2542.4906573427875
2024-12-10,2697.6000976562,2531.12894027098
2024-12-11,2733.8000488281,2543.9316982798537
2024-12-12,2687.5,2564.0975070708073
2024-12-13,2656.0,2527.4803903376255
2024-12-16,2651.3999023438,2535.9128220404723
2024-12-17,2644.3999023438005,2530.267863021384
2024-12-18,2636.5,2536.290089619245
2024-12-19,2592.1999511719,2509.6492773780365
2024-12-20,2628.6999511719,2496.098822882049
2024-12-23,2612.3000488281,2510.8397245186825
2024-12-24,2620.0,2508.3212333885685
2024-12-26,2638.8000488281,2528.2927423094575
2024-12-27,2617.1999511719,2549.029892356861
2024-12-30,2606.1000976562,2537.09158913909
2024-12-31,2629.1999511719,2535.0308862595048
2025-01-02,2658.8999023438,2533.650013767164
2025-01-03,2644.9999999999995,2537.2277368329333
2025-01-06,2638.3999023438,2515.646086688156
2025-01-07,2656.6999511719,2504.3068932611563
2025-01-08,2664.5,2524.24525546889
2025-01-09,2683.8000488281,2525.629162781439
2025-01-10,2708.5,2543.2138847525543
2025-01-13,2673.5,2539.9823134849676
2025-01-14,2677.5,2526.5819920857975
2025-01-15,2712.5,2521.063447612354
2025-01-16,2746.3999023438,2534.9490728615624
2025-01-17,2744.3000488281,2571.302055689055
2025-01-21,2755.0,2583.878618390767
2025-01-22,2767.6000976562,2573.8928211865455
2025-01-23,2763.1000976562,2567.771500899469
2025-01-24,2777.3000488281,2565.173134509851
2025-01-27,2737.4999999999995,2592.173111548799
2025-01-28,2766.8000488281,2576.7415452031137
2025-01-29,2769.1000976562,2574.0063863158507
2025-01-30,2823.0,2580.4934136981237
2025-01-31,2812.5,2608.0948207822007
2025-02-03,2833.8999023438,2622.9425203138903
2025-02-04,2853.3000488281004,2630.1296066857494
2025-02-05,2871.6000976562,2641.5925728418833
2025-02-06,2856.0,2640.4277955065663
2025-02-07,2867.3000488281,2645.3902377421546
2025-02-10,2914.3000488281,2656.9167406377687
2025-02-11,2912.5,2669.0968953242154
2025-02-12,2909.0,2665.7049880478053
2025-02-13,2925.8999023438,2667.706574505388
2025-02-14,2883.6000976562,2684.0162245068814
2025-02-18,2931.6000976562,2682.088544832961
2025-02-19,2919.3999023438,2709.9916325562726
2025-02-20,2940.0,2697.503793100072
2025-02-21,2937.6000976562,2709.873199516153
2025-02-24,2947.8999023438,2705.8336055485365
2025-02-25,2904.5,2730.2561763687545
2025-02-26,2916.8000488281,2721.806857212883
2025-02-27,2883.1999511719,2729.769116355015
2025-02-28,2836.8000488281,2719.931732206744
2025-03-03,2890.1999511719,2708.4307170562247
2025-03-04,2909.6000976562,2713.542474776525
2025-03-05,2915.3000488281,2723.685654235867
2025-03-06,2916.6000976562,2731.6520989453966
2025-03-07,2904.6999511719,2732.013792564329
2025-03-10,2891.0,2735.1238650658584
2025-03-11,2912.8999023438,2741.506389597945
2025-03-12,2939.1000976562,2735.269100591674
2025-03-13,2984.3000488281,2742.0488602970204
2025-03-14,2994.5,2750.662041645125
2025-03-17,3000.0,2746.6889355218664
2025-03-18,3035.1000976562,2743.9097826377238
2025-03-19,3035.8999023438,2774.730979207598
2025-03-20,3040.0,2784.631943923823
2025-03-21,3018.1999511719,2791.2771612396855
2025-03-24,3013.1000976562,2764.6545575217438
2025-03-25,3023.6999511719,2758.222958719405
2025-03-26,3020.8999023438,2772.347303507241
2025-03-27,3060.1999511719,2783.625681953349
2025-03-28,3086.5,2806.3221650459323
2025-03-31,3122.8000488281,2819.16868988392
2025-04-01,3118.8999023438,2848.8521221144597
2025-04-02,3139.8999023438,2837.856974628982
2025-04-03,3097.0,2853.165191942983
2025-04-04,3012.0,2835.020967653801
2025-04-07,2951.3000488280995,2796.8878938104976
2025-04-08,2968.3999023438,2775.5643696844945
2025-04-09,3056.5,2792.527428956407
2025-04-10,3155.1999511719,2842.0217646550363
2025-04-11,3222.1999511719,2875.6958958109785
2025-04-14,3204.8000488281,2896.166882652566
2025-04-15,3218.6999511719,2895.826612418087
2025-04-16,3326.6000976562,2900.96731204684
2025-04-17,3308.6999511719,2941.726085034056
2025-04-21,3406.1999511719,2945.08990382341
2025-04-22,3400.8000488281,2953.462885978313
2025-04-23,3276.3000488281,2926.2313310256372
2025-04-24,3332.0,2908.657965928588
2025-04-25,3282.3999023438,2939.874479309511
2025-04-28,3332.5,2959.841625492052
2025-04-29,3318.8000488281,2970.837811264791
2025-04-30,3305.0,2976.504700268983
2025-05-01,3210.0,2984.595887146857
2025-05-02,3231.8999023437996,2981.0972411565826
2025-05-05,3311.3000488281,3001.6305502818936
2025-05-06,3411.3999023437996,3055.9183736151117
2025-05-07,3381.3999023438,3079.2195620984367
2025-05-08,3296.6000976562,3072.780671200274
2025-05-09,3335.3999023438,3030.013928204422
2025-05-12,3220.0,3031.80475758635
2025-05-13,3240.3000488281,3000.510133947647
2025-05-14,3181.3999023438,2970.65257319478
2025-05-15,3220.6999511719,2943.642308477442
2025-05-16,3182.0,2962.870008099129
2025-05-19,3228.8999023438,2997.4732476882486
2025-05-20,3280.3000488281004,3037.604598330088
2025-05-21,3309.3000488281,3060.1817549841244
2025-05-22,3292.3000488281,3049.8074946339525
2025-05-23,3363.6000976561995,3051.1057774609594
2025-05-27,3299.1000976562,3036.445679947471
2025-05-28,3293.6000976562,3054.2530478754793
2025-05-29,3317.1000976562,3037.943775739612
2025-05-30,3288.8999023438,3003.664750304798
2025-06-02,3370.6000976562,2983.0661673035024
2025-06-03,3350.1999511719,3006.463953077836
2025-06-04,3373.5,3041.2071114847
2025-06-05,3350.6999511719,3050.0920165314346
2025-06-06,3322.6999511719,3055.2607870613033
2025-06-09,3332.1000976562,3024.4924878951656
2025-06-10,3320.8999023438,3027.5031038211832
2025-06-11,3321.3000488281,3019.4855378330885
2025-06-12,3380.8999023438,3094.103477097687
2025-06-13,3431.1999511719,3080.6540159839656
2025-06-16,3396.3999023438,3097.6274625137285
2025-06-17,3386.6000976562,3074.1478345590394
2025-06-18,3389.8000488281,3072.35339262776
2025-06-20,3368.1000976562,3071.305992338731
2025-06-23,3377.6999511718996,3049.111087099603
2025-06-24,3317.3999023438,3074.6390722571364
2025-06-25,3327.1000976562,3039.8366417718316
2025-06-26,3333.5,3048.9769268837863
2025-06-27,3273.6999511719,3067.719030032591
2025-06-30,3294.3999023438005,3073.855872952509
2025-07-01,3336.6999511719,3078.159761147291
2025-07-02,3348.0,3096.947149665646
2025-07-03,3331.6000976562,3090.042044425937
2025-07-04,3332.5,3076.7072562066483
2025-07-07,3332.1999511719,3059.555803808387
2025-07-08,3307.0,3071.6816580938416
2025-07-09,3311.6000976562,3064.65791493491
2025-07-10,3317.3999023438,3060.061498813376
2025-07-11,3356.0,3061.608399314425
2025-07-14,3351.5,3067.388952429902
2025-07-15,3329.8000488281,3056.744431945184
2025-07-16,3352.5,3046.20859299157
2025-07-17,3340.1000976562,3062.70197882835
2025-07-18,3353.0,3058.664589084025
2025-07-21,3401.8999023438,3069.8301479173583
2025-07-22,3439.1999511719,3091.7876479325405
