date,real,pred
2025-05-12,3220.0,3308.1165
2025-05-13,3240.3000488281,3246.5215
2025-05-14,3181.3999023438,3202.2288
2025-05-15,3220.6999511719,3156.597
2025-05-16,3182.0,3143.894
2025-05-19,3228.8999023438,3132.9973
2025-05-20,3280.3000488281004,3150.1008
2025-05-21,3309.3000488281,3193.9465
2025-05-22,3292.3000488281,3243.0532
2025-05-23,3363.6000976561995,3267.226
2025-05-27,3299.1000976562,3302.112
2025-05-28,3293.6000976562,3300.5068
2025-05-29,3317.1000976562,3289.458
2025-05-30,3288.8999023438,3290.9014
2025-06-02,3370.6000976562,3283.7183
2025-06-03,3350.1999511719,3313.3547
2025-06-04,3373.5,3331.3875
2025-06-05,3350.6999511719,3349.0447
2025-06-06,3322.6999511719,3352.4912
2025-06-09,3332.1000976562,3334.5027
2025-06-10,3320.8999023438,3321.8728
2025-06-11,3321.3000488281,3308.9646
2025-06-12,3380.8999023438,3302.6863
2025-06-13,3431.1999511719,3327.0222
2025-06-16,3396.3999023438,3376.8242
2025-06-17,3386.6000976562,3399.806
2025-06-18,3389.8000488281,3396.8708
2025-06-20,3368.1000976562,3382.0813
2025-06-23,3377.6999511718996,3359.4678
2025-06-24,3317.3999023438,3347.5881
2025-06-25,3327.1000976562,3315.9385
2025-06-26,3333.5,3298.194
2025-06-27,3273.6999511719,3292.9775
2025-06-30,3294.3999023438005,3272.6433
2025-07-01,3336.6999511719,3263.5823
2025-07-02,3348.0,3281.9265
2025-07-03,3331.6000976562,3306.0547
2025-07-04,3332.5,3315.104
2025-07-07,3332.1999511719,3314.9473
2025-07-08,3307.0,3311.3389
2025-07-09,3311.6000976562,3294.9902
2025-07-10,3317.3999023438,3286.2942
2025-07-11,3356.0,3286.5806
2025-07-14,3351.5,3306.5105
2025-07-15,3329.8000488281,3325.263
2025-07-16,3352.5,3324.6484
2025-07-17,3340.1000976562,3327.9836
2025-07-18,3353.0,3324.5376
2025-07-21,3401.8999023438,3326.94
2025-07-22,3439.1999511719,3351.9023
2025-07-23,3394.1000976562,3390.5928
2025-07-24,3371.0,3401.6614
2025-07-25,3334.0,3390.111
2025-07-28,3309.1000976562,3358.02
2025-07-29,3323.3999023438,3320.73
2025-07-30,3295.8000488281,3304.357
2025-07-31,3293.1999511719,3290.2585
2025-08-01,3347.6999511719,3281.12
2025-08-04,3374.3999023438,3298.9573
2025-08-05,3381.8999023438,3327.5266
2025-08-06,3380.0,3351.908
2025-08-07,3400.3000488281,3361.638
2025-08-08,3439.1000976562,3369.7424
