date,real,pred
2024-10-23,2714.3999023438,2691.216
2024-10-24,2734.8999023438,2699.0977
2024-10-25,2740.8999023438,2707.529
2024-10-28,2742.8999023438,2715.8767
2024-10-29,2768.3999023438,2723.825
2024-10-30,2788.5,2732.844
2024-10-31,2738.3000488281,2743.0027
2024-11-01,2738.6000976562,2749.657
2024-11-04,2736.1000976562,2754.8167
2024-11-05,2740.3000488281,2758.496
2024-11-06,2667.6000976562,2761.3804
2024-11-07,2698.3999023438,2758.569
2024-11-08,2687.5,2755.7576
2024-11-11,2611.1999511719,2751.558
2024-11-12,2600.0,2741.7324
2024-11-13,2580.8000488281,2729.4797
2024-11-14,2568.1999511719,2714.9822
2024-11-15,2565.6999511719,2699.2048
2024-11-18,2610.6000976562,2683.3562
2024-11-19,2627.1000976562,2671.2527
2024-11-20,2648.1999511719,2662.3325
2024-11-21,2672.1000976562,2657.068
2024-11-22,2709.8999023438,2655.6628
2024-11-25,2616.8000488281,2658.9712
2024-11-26,2620.3000488281,2658.163
2024-11-27,2639.8999023438,2656.925
2024-11-29,2657.0,2656.5876
2024-12-02,2634.8999023438,2657.6245
2024-12-03,2644.6999511719,2657.706
2024-12-04,2653.8000488281,2658.3035
2024-12-05,2626.6000976562,2659.6035
2024-12-06,2638.6000976562,2659.2715
2024-12-09,2664.8999023438,2659.2905
2024-12-10,2697.6000976562,2661.0288
2024-12-11,2733.8000488281,2665.5059
2024-12-12,2687.5,2673.4065
2024-12-13,2656.0,2679.3528
2024-12-16,2651.3999023438,2682.5989
2024-12-17,2644.3999023438005,2684.2117
2024-12-18,2636.5,2684.2515
2024-12-19,2592.1999511719,2682.8608
2024-12-20,2628.6999511719,2677.7112
2024-12-23,2612.3000488281,2673.737
2024-12-24,2620.0,2668.7676
2024-12-26,2638.8000488281,2664.2515
2024-12-27,2617.1999511719,2661.3423
2024-12-30,2606.1000976562,2657.774
2024-12-31,2629.1999511719,2653.658
2025-01-02,2658.8999023438,2651.1328
2025-01-03,2644.9999999999995,2651.3054
2025-01-06,2638.3999023438,2651.7158
2025-01-07,2656.6999511719,2652.1555
2025-01-08,2664.5,2653.9563
2025-01-09,2683.8000488281,2656.7217
2025-01-10,2708.5,2661.1172
2025-01-13,2673.5,2667.701
2025-01-14,2677.5,2672.5747
2025-01-15,2712.5,2677.143
2025-01-16,2746.3999023438,2683.5286
2025-01-17,2744.3000488281,2692.41
2025-01-21,2755.0,2701.7341
2025-01-22,2767.6000976562,2711.7341
2025-01-23,2763.1000976562,2722.369
2025-01-24,2777.3000488281,2732.394
2025-01-27,2737.4999999999995,2742.6506
2025-01-28,2766.8000488281,2749.5881
2025-01-29,2769.1000976562,2756.8457
2025-01-30,2823.0,2763.4631
2025-01-31,2812.5,2773.0325
2025-02-03,2833.8999023438,2782.2627
2025-02-04,2853.3000488281004,2792.613
2025-02-05,2871.6000976562,2804.0679
2025-02-06,2856.0,2816.6338
2025-02-07,2867.3000488281,2827.9246
2025-02-10,2914.3000488281,2839.0034
2025-02-11,2912.5,2852.3955
2025-02-12,2909.0,2865.5925
2025-02-13,2925.8999023438,2877.9412
2025-02-14,2883.6000976562,2890.4153
2025-02-18,2931.6000976562,2899.157
2025-02-19,2919.3999023438,2909.238
2025-02-20,2940.0,2917.8225
2025-02-21,2937.6000976562,2926.7915
2025-02-24,2947.8999023438,2934.9822
2025-02-25,2904.5,2943.0854
2025-02-26,2916.8000488281,2947.5745
2025-02-27,2883.1999511719,2951.2334
2025-02-28,2836.8000488281,2951.5554
2025-03-03,2890.1999511719,2947.2363
2025-03-04,2909.6000976562,2944.6287
2025-03-05,2915.3000488281,2943.3691
2025-03-06,2916.6000976562,2943.126
2025-03-07,2904.6999511719,2943.5618
2025-03-10,2891.0,2943.5845
2025-03-11,2912.8999023438,2942.6562
2025-03-12,2939.1000976562,2942.887
2025-03-13,2984.3000488281,2945.202
2025-03-14,2994.5,2951.3545
2025-03-17,3000.0,2959.5698
2025-03-18,3035.1000976562,2968.9934
2025-03-19,3035.8999023438,2981.1106
2025-03-20,3040.0,2993.7844
2025-03-21,3018.1999511719,3006.587
2025-03-24,3013.1000976562,3017.3096
2025-03-25,3023.6999511719,3026.315
2025-03-26,3020.8999023438,3034.6025
2025-03-27,3060.1999511719,3041.604
2025-03-28,3086.5,3050.2163
2025-03-31,3122.8000488281,3060.4746
2025-04-01,3118.8999023438,3073.332
2025-04-02,3139.8999023438,3086.3635
2025-04-03,3097.0,3100.4963
2025-04-04,3012.0,3111.3293
2025-04-07,2951.3000488280995,3114.6113
2025-04-08,2968.3999023438,3110.3447
2025-04-09,3056.5,3103.5786
2025-04-10,3155.1999511719,3101.0483
2025-04-11,3222.1999511719,3106.3333
2025-04-14,3204.8000488281,3119.1763
2025-04-15,3218.6999511719,3134.0105
2025-04-16,3326.6000976562,3150.9392
2025-04-17,3308.6999511719,3175.594
2025-04-21,3406.1999511719,3200.7231
2025-04-22,3400.8000488281,3232.364
2025-04-23,3276.3000488281,3264.3872
2025-04-24,3332.0,3286.9739
2025-04-25,3282.3999023438,3308.8735
2025-04-28,3332.5,3324.496
2025-04-29,3318.8000488281,3339.9133
2025-04-30,3305.0,3352.383
2025-05-01,3210.0,3361.806
2025-05-02,3231.8999023437996,3362.5034
2025-05-05,3311.3000488281,3360.9265
2025-05-06,3411.3999023437996,3362.7012
2025-05-07,3381.3999023438,3371.838
2025-05-08,3296.6000976562,3381.3591
2025-05-09,3335.3999023438,3385.7002
2025-05-12,3220.0,3390.8813
2025-05-13,3240.3000488281,3387.429
2025-05-14,3181.3999023438,3382.3953
2025-05-15,3220.6999511719,3371.8057
2025-05-16,3182.0,3362.0308
2025-05-19,3228.8999023438,3349.5784
2025-05-20,3280.3000488281004,3340.006
2025-05-21,3309.3000488281,3335.2073
2025-05-22,3292.3000488281,3334.782
2025-05-23,3363.6000976561995,3335.6055
2025-05-27,3299.1000976562,3342.566
2025-05-28,3293.6000976562,3347.2712
2025-05-29,3317.1000976562,3351.4033
2025-05-30,3288.8999023438,3356.6006
2025-06-02,3370.6000976562,3359.868
2025-06-03,3350.1999511719,3367.9597
2025-06-04,3373.5,3375.7188
2025-06-05,3350.6999511719,3385.0923
2025-06-06,3322.6999511719,3392.9478
2025-06-09,3332.1000976562,3398.1248
2025-06-10,3320.8999023438,3402.469
2025-06-11,3321.3000488281,3405.08
2025-06-12,3380.8999023438,3406.6963
2025-06-13,3431.1999511719,3411.6536
2025-06-16,3396.3999023438,3420.74
2025-06-17,3386.6000976562,3428.8245
2025-06-18,3389.8000488281,3436.0938
2025-06-20,3368.1000976562,3442.8862
2025-06-23,3377.6999511718996,3447.4358
2025-06-24,3317.3999023438,3451.4077
2025-06-25,3327.1000976562,3450.4602
2025-06-26,3333.5,3448.2231
2025-06-27,3273.6999511719,3445.382
2025-06-30,3294.3999023438005,3437.998
2025-07-01,3336.6999511719,3430.69
2025-07-02,3348.0,3426.0667
2025-07-03,3331.6000976562,3423.3635
2025-07-04,3332.5,3420.769
2025-07-07,3332.1999511719,3418.7917
2025-07-08,3307.0,3417.2188
2025-07-09,3311.6000976562,3414.2954
2025-07-10,3317.3999023438,3411.417
2025-07-11,3356.0,3408.9631
2025-07-14,3351.5,3409.4553
2025-07-15,3329.8000488281,3410.727
2025-07-16,3352.5,3411.1855
2025-07-17,3340.1000976562,3413.0735
2025-07-18,3353.0,3414.4565
2025-07-21,3401.8999023438,3416.6304
2025-07-22,3439.1999511719,3422.2915
2025-07-23,3394.1000976562,3431.5654
2025-07-24,3371.0,3438.997
2025-07-25,3334.0,3444.3435
2025-07-28,3309.1000976562,3445.9622
2025-07-29,3323.3999023438,3444.0906
2025-07-30,3295.8000488281,3441.411
2025-07-31,3293.1999511719,3436.0637
2025-08-01,3347.6999511719,3429.6348
2025-08-04,3374.3999023438,3426.5107
2025-08-05,3381.8999023438,3426.3787
2025-08-06,3380.0,3428.2463
2025-08-07,3400.3000488281,3431.1323
2025-08-08,3439.1000976562,3436.016
2025-08-11,3353.1000976562,3444.2073
2025-08-12,3348.8999023438,3447.532
2025-08-13,3358.6999511718996,3449.153
2025-08-14,3335.1999511719,3450.1624
2025-08-15,3336.0,3448.88
2025-08-18,3331.6999511719,3446.7256
2025-08-19,3313.3999023438,3443.7288
2025-08-20,3343.3999023438005,3439.1284
2025-08-21,3336.8999023438,3436.1274
2025-08-22,3374.3999023438,3433.1863
2025-08-25,3373.8000488281,3433.2104
2025-08-26,3388.6000976562,3434.317
2025-08-27,3404.6000976562,3437.1875
2025-08-28,3431.8000488281,3441.896
2025-08-29,3473.6999511719,3449.1594
2025-09-02,3549.3999023438,3460.1367
2025-09-03,3593.1999511719,3477.4785
2025-09-04,3565.8000488281,3499.7405
2025-09-05,3613.1999511719,3521.56
2025-09-08,3638.1000976562,3546.0916
2025-09-09,3643.3000488281,3571.9639
2025-09-10,3643.6000976562,3597.509
2025-09-11,3636.8999023438,3621.697
2025-09-12,3649.3999023438,3643.4539
2025-09-15,3682.1999511719,3663.6672
2025-09-16,3688.8999023438,3683.976
2025-09-17,3681.8000488281,3703.2285
2025-09-18,3643.6999511719,3720.3674
2025-09-19,3671.5,3732.8906
2025-09-22,3740.6999511719,3744.543
2025-09-23,3780.6000976562,3759.1917
2025-09-24,3732.1000976562,3776.432
2025-09-25,3736.8999023438,3790.5938
2025-09-26,3775.3000488281004,3803.5732
2025-09-29,3820.8999023438,3817.6077
2025-09-30,3840.8000488281,3834.047
2025-10-01,3867.5,3851.8203
2025-10-02,3839.6999511719,3871.1987
2025-10-03,3880.8000488281,3888.3604
2025-10-06,3948.5,3906.786
2025-10-07,3976.6000976562,3928.957
2025-10-08,4043.3000488281,3953.1853
2025-10-09,3946.3000488281,3981.8572
2025-10-10,3975.8999023438,4004.1726
2025-10-13,4108.6000976562,4025.6228
2025-10-14,4138.7001953125,4053.7993
2025-10-15,4176.8999023438,4084.4797
2025-10-16,4280.2001953125,4117.771
2025-10-17,4189.8999023438,4157.6226
2025-10-20,4336.3999023438,4191.7754
2025-10-21,4087.6999511719,4232.9155
2025-10-22,4044.3999023438,4256.483
2025-10-23,4125.5,4270.243
2025-10-24,4118.3999023438,4282.709
2025-10-27,4001.8999023438,4291.4473
2025-10-28,3966.1999511719,4289.782
2025-10-29,3983.6999511719,4281.3257
2025-10-30,4001.3000488281,4270.356
2025-10-31,3982.1999511719,4258.895
2025-11-03,4000.3000488281,4245.978
2025-11-04,3947.6999511719,4234.3457
2025-11-05,3980.3000488281,4220.025
2025-11-06,3979.8999023438,4207.8877
2025-11-07,3999.3999023438,4196.867
